rank,source_family_id,pmcid,decision,exception_reason,priority_score,missing_review_fields,observation_locator_count,cell_state_tags,modality_tags,mechanics_tags
218,doi:10.1038/s41467-025-67820-3,PMC12848307,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;measurement_modality,10,immune;mitotic,,cortical_tension;strain_deformation
219,doi:10.1038/s41467-025-68033-4,PMC12909977,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;exclusions;independent_replication_check,10,apoptotic;differentiating;fibroblast;immune,flow_cytometry;immunofluorescence;pcr;western_blot,membrane_tension;strain_deformation;viscosity_viscoelasticity
220,doi:10.1038/s41531-019-0101-9,PMC6906478,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check,2,differentiating;fibroblast;neural;stem_progenitor,immunofluorescence;pcr;western_blot,
221,doi:10.1038/s41556-021-00700-2,PMC7611267,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;exclusions;independent_replication_check,21,differentiating;epithelial;mitotic;muscle;stem_progenitor,flow_cytometry;micropipette_aspiration;single_cell_sequencing,cell_volume;strain_deformation;traction_force
222,doi:10.1038/s41586-019-1484-9,PMC7025879,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,19,differentiating;stem_progenitor,afm;flow_cytometry;immunofluorescence;pcr;western_blot,stiffness_modulus;strain_deformation
223,doi:10.1038/s41598-019-42077-1,PMC6453879,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,5,epithelial;fibroblast;migrating;muscle,afm;live_cell_imaging;magnetic_tweezers,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
224,doi:10.1038/s41598-019-51024-z,PMC6797797,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,5,cancer_tumor;differentiating;epithelial;immune;mitotic,afm;magnetic_tweezers;micropipette_aspiration,adhesion_force;stiffness_modulus;viscosity_viscoelasticity
225,doi:10.1038/s41598-019-51665-0,PMC6811633,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,differentiating;epithelial;fibroblast;muscle,pcr;western_blot,strain_deformation
226,doi:10.1038/s41598-021-00450-z,PMC8536695,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,5,differentiating;immune,afm;flow_cytometry;live_cell_imaging;western_blot,membrane_tension;strain_deformation
227,doi:10.1038/s41598-024-70759-y,PMC11358509,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,cancer_tumor;differentiating;fibroblast;muscle,micropipette_aspiration;western_blot,cortical_tension;membrane_tension;strain_deformation;viscosity_viscoelasticity
228,doi:10.1038/s41598-026-35900-z,PMC12901288,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,8,apoptotic;differentiating;epithelial;migrating;neural;stem_progenitor,immunofluorescence;piv;western_blot,cell_volume;migration_speed;strain_deformation
229,doi:10.1038/srep33751,PMC5028715,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,7,differentiating;neural,afm;immunofluorescence;western_blot,stiffness_modulus;viscosity_viscoelasticity
230,doi:10.1063/5.0111581,PMC9674388,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,apoptotic;epithelial;neural,afm;flow_cytometry;live_cell_imaging;micropipette_aspiration,adhesion_force;membrane_tension;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
231,doi:10.1073/pnas.2416659122,PMC12088434,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;exclusions;independent_replication_check,6,apoptotic;cancer_tumor;immune;migrating,afm,strain_deformation
232,doi:10.1073/pnas.2417290122,PMC12012536,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;exclusions;independent_replication_check,5,cancer_tumor;differentiating;epithelial;migrating;mitotic,immunofluorescence;live_cell_imaging;piv,migration_speed;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
233,doi:10.1073/pnas.2424566122,PMC11962468,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,immune;muscle,immunofluorescence;pcr;western_blot,strain_deformation;viscosity_viscoelasticity
234,doi:10.1073/pnas.2522788122,PMC12718393,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,apoptotic;differentiating;migrating;muscle,pcr;western_blot,strain_deformation
235,doi:10.1073/pnas.2535333123,PMC13167751,manual_priority,NONE,20,affiliation_resolved_lab_group;exclusions;independent_replication_check;source_data,12,migrating,live_cell_imaging,cell_volume;membrane_tension;strain_deformation
236,doi:10.1080/19491034.2025.2486816,PMC11988277,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;exclusions;independent_replication_check,5,differentiating;mitotic,afm;immunofluorescence;live_cell_imaging;optical_tweezers,strain_deformation
237,doi:10.1083/jcb.201801122,PMC6279385,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,5,cancer_tumor;differentiating;epithelial;mitotic,immunofluorescence;live_cell_imaging;optical_tweezers;pcr;western_blot,membrane_tension
238,doi:10.1088/1758-5090/ae2cf2,PMC12745674,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;measurement_modality,4,differentiating;epithelial;migrating;muscle;stem_progenitor,,strain_deformation
239,doi:10.1093/hr/uhaf199,PMC12554371,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,mitotic,pcr,strain_deformation
240,doi:10.1096/fba.2025-00117,PMC12256985,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,cancer_tumor;epithelial;fibroblast;migrating;muscle,afm;immunofluorescence;western_blot,stiffness_modulus;strain_deformation
241,doi:10.1111/pbi.70519,PMC13140649,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,mitotic,pcr;western_blot,strain_deformation
242,doi:10.1126/sciadv.aao5553,PMC5931766,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,mitotic,afm;immunofluorescence;pcr;western_blot,stiffness_modulus
243,doi:10.1126/sciadv.abn5390,PMC9833668,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,6,epithelial;migrating,live_cell_imaging;magnetic_tweezers;micropipette_aspiration,cell_volume;membrane_tension;pressure;strain_deformation
244,doi:10.1126/sciadv.ads6132,PMC12190009,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,15,differentiating;epithelial;migrating;muscle;stem_progenitor,afm;live_cell_imaging;pcr;western_blot,membrane_tension;strain_deformation
245,doi:10.1126/sciadv.aea3822,PMC13251863,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,differentiating;muscle;stem_progenitor,immunofluorescence;live_cell_imaging;pcr;single_cell_sequencing;western_blot,strain_deformation
246,doi:10.1128/jb.00453-25,PMC13104611,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,5,epithelial;fibroblast;mitotic,immunofluorescence;pcr,strain_deformation
247,doi:10.1155/2019/5150634,PMC6413410,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,apoptotic;cancer_tumor;differentiating;epithelial;muscle,pcr,strain_deformation
248,doi:10.1161/atvbaha.123.320300,PMC10880945,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,13,epithelial;fibroblast;muscle,immunofluorescence;pcr;single_cell_sequencing;western_blot,strain_deformation;viscosity_viscoelasticity
249,doi:10.1186/s10020-025-01334-y,PMC12330085,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,8,differentiating;epithelial;immune;migrating,flow_cytometry;immunofluorescence;pcr;western_blot,migration_speed
250,doi:10.1186/s12964-026-02771-w,PMC13081611,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,12,epithelial;migrating;mitotic,flow_cytometry;immunofluorescence;live_cell_imaging,migration_speed
251,doi:10.1186/s12964-026-02809-z,PMC13218027,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,6,fibroblast;mitotic,immunofluorescence;single_cell_sequencing;western_blot,stiffness_modulus;strain_deformation
252,doi:10.1186/s12974-026-03827-x,PMC13289496,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;measurement_modality,5,apoptotic;differentiating;neural;stem_progenitor,,strain_deformation
253,doi:10.1186/s12987-025-00683-4,PMC12261575,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,7,immune;migrating;stem_progenitor,western_blot,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
254,doi:10.1186/s43556-026-00471-y,PMC13197542,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check,7,apoptotic;cancer_tumor;epithelial;migrating,immunofluorescence;pcr;western_blot,
255,doi:10.1242/bio.049809,PMC7104857,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,4,differentiating;fibroblast,afm;immunofluorescence;live_cell_imaging;piv;single_cell_sequencing;traction_force_microscopy,stiffness_modulus;strain_deformation;traction_force
256,doi:10.1242/bio.061726,PMC11744050,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,apoptotic;epithelial;mitotic,flow_cytometry;immunofluorescence;western_blot,strain_deformation
257,doi:10.1242/bio.062212,PMC12958301,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,7,cancer_tumor;differentiating;epithelial;migrating,immunofluorescence,strain_deformation
258,doi:10.1242/dev.204561,PMC12448309,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,4,epithelial,immunofluorescence,strain_deformation
259,doi:10.1371/journal.pone.0338817,PMC12768252,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,4,cancer_tumor,live_cell_imaging;micropipette_aspiration,membrane_tension;strain_deformation
260,doi:10.15252/emmm.201809085,PMC6180301,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,cancer_tumor;differentiating;epithelial;fibroblast;muscle;stem_progenitor,flow_cytometry;immunofluorescence,strain_deformation
261,doi:10.26502/fjhs.388,PMC12885364,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,2,cancer_tumor;stem_progenitor,afm,adhesion_force;strain_deformation;viscosity_viscoelasticity
262,doi:10.3389/fbioe.2020.00346,PMC7186378,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,8,differentiating;migrating;stem_progenitor,pcr;western_blot,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
263,doi:10.3389/fcell.2020.00678,PMC7438942,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,differentiating;fibroblast;stem_progenitor,flow_cytometry;immunofluorescence;western_blot,strain_deformation;viscosity_viscoelasticity
264,doi:10.3389/fcell.2020.577201,PMC7658195,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,10,differentiating;epithelial;immune;migrating;stem_progenitor,immunofluorescence;live_cell_imaging;pcr;western_blot,strain_deformation;traction_force
265,doi:10.3389/fmicb.2018.02766,PMC6296317,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,6,apoptotic;cancer_tumor;differentiating;neural;stem_progenitor,flow_cytometry;pcr,strain_deformation
266,doi:10.3389/fonc.2025.1563969,PMC12420279,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check,7,cancer_tumor;differentiating;epithelial;migrating;mitotic;stem_progenitor,flow_cytometry;pcr;western_blot,
267,doi:10.3389/fphar.2026.1831729,PMC13269220,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,cancer_tumor;migrating,immunofluorescence,strain_deformation
268,doi:10.3390/bioengineering13050500,PMC13203712,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check,8,differentiating;migrating;neural;stem_progenitor,immunofluorescence;pcr,
269,doi:10.3390/cells10061545,PMC8234748,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,cancer_tumor;epithelial;migrating,afm;flow_cytometry;immunofluorescence;live_cell_imaging;pcr,membrane_tension;strain_deformation
270,doi:10.3390/cells15050424,PMC12984660,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check,5,apoptotic;migrating;muscle,western_blot,
271,doi:10.3390/cells15070637,PMC13072191,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check,10,apoptotic;differentiating;epithelial;fibroblast;immune;muscle,western_blot,
272,doi:10.3390/ijms26147021,PMC12296178,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;exclusions;independent_replication_check,11,cancer_tumor;epithelial;fibroblast;migrating;mitotic,afm;live_cell_imaging,migration_speed;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
273,doi:10.3390/life14101260,PMC11509142,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,6,cancer_tumor;differentiating;epithelial;migrating,afm;live_cell_imaging;piv;traction_force_microscopy;western_blot,migration_speed;stiffness_modulus;strain_deformation;traction_force
274,doi:10.34133/cbsystems.0552,PMC13009532,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,apoptotic;differentiating;fibroblast;immune;migrating;mitotic;muscle;stem_progenitor,flow_cytometry;immunofluorescence;pcr,strain_deformation;viscosity_viscoelasticity
275,doi:10.34133/research.1121,PMC12877341,manual_priority,NONE,20,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,9,fibroblast;immune,immunofluorescence,stiffness_modulus;strain_deformation
276,doi:10.7554/elife.24958,PMC5503509,manual_priority,NONE,20,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,12,epithelial;mitotic,afm,cortical_tension;strain_deformation;viscosity_viscoelasticity
277,doi:10.1002/adhm.202501370,PMC12836466,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;measurement_modality,2,differentiating;epithelial;stem_progenitor,,traction_force
278,doi:10.1002/adhm.202504086,PMC12973354,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;measurement_modality,6,cancer_tumor;fibroblast;migrating;stem_progenitor,,migration_speed;pressure;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
279,doi:10.1002/advs.202413443,PMC12120797,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,14,cancer_tumor;epithelial,flow_cytometry;single_cell_sequencing;western_blot,
280,doi:10.1002/advs.202509344,PMC12667478,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,8,cancer_tumor;differentiating;epithelial;immune;migrating;mitotic;neural;stem_progenitor,pcr;western_blot,
281,doi:10.1002/ctm2.70581,PMC12775584,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,9,cancer_tumor;differentiating;epithelial;immune;migrating;mitotic,flow_cytometry;immunofluorescence;western_blot,
282,doi:10.1002/pmic.70072,PMC12704032,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,2,migrating;neural,flow_cytometry;immunofluorescence;pcr,
283,doi:10.1007/s10911-026-09598-8,PMC13004756,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,5,apoptotic;differentiating;epithelial;muscle;stem_progenitor,flow_cytometry;pcr;single_cell_sequencing,strain_deformation
284,doi:10.1007/s11060-026-05555-x,PMC13079484,manual_priority,NONE,19,affiliation_resolved_lab_group;correction_retraction_check;independent_replication_check;source_data,4,cancer_tumor;fibroblast;migrating;mitotic;stem_progenitor,immunofluorescence,
285,doi:10.1007/s12195-025-00852-3,PMC12436249,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;cell_type_state;correction_retraction_check;exclusions;independent_replication_check,5,,live_cell_imaging;pcr;traction_force_microscopy,strain_deformation;traction_force
286,doi:10.1016/j.celrep.2013.10.040,PMC3898747,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,6,cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating,live_cell_imaging,traction_force;viscosity_viscoelasticity
287,doi:10.1016/j.celrep.2018.10.024,PMC6231326,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,7,cancer_tumor;differentiating;epithelial;fibroblast;mitotic,immunofluorescence;pcr;western_blot,strain_deformation
288,doi:10.1016/j.celrep.2020.107924,PMC7383227,exception_candidate,rare_modality,19,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check,4,epithelial,immunofluorescence;piv;traction_force_microscopy,strain_deformation;traction_force
289,doi:10.1016/j.celrep.2025.116355,PMC12593247,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;measurement_modality,8,epithelial,,cortical_tension;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
290,doi:10.1016/j.isci.2026.115839,PMC13207355,manual_priority,NONE,19,affiliation_resolved_lab_group;correction_retraction_check;independent_replication_check;source_data,7,apoptotic;cancer_tumor;differentiating;mitotic;neural;stem_progenitor,live_cell_imaging;single_cell_sequencing;western_blot,
291,doi:10.1016/j.jlr.2025.100939,PMC12743522,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,7,cancer_tumor;migrating,immunofluorescence;western_blot,
292,doi:10.1016/j.mtbio.2026.103046,PMC13049608,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;measurement_modality,6,differentiating;fibroblast;immune;migrating;muscle;stem_progenitor,,strain_deformation;viscosity_viscoelasticity
293,doi:10.1016/j.reth.2026.101099,PMC13068846,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,2,apoptotic;differentiating;immune;muscle;stem_progenitor,flow_cytometry;western_blot,
294,doi:10.1016/j.xpro.2026.104632,PMC13292552,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;cell_type_state;correction_retraction_check;exclusions;independent_replication_check,7,,live_cell_imaging,strain_deformation
295,doi:10.1038/ncomms7249,PMC4346611,manual_priority,NONE,19,affiliation_resolved_lab_group;cell_type_state;correction_retraction_check;exclusions;independent_replication_check;source_data,5,,afm;optical_tweezers,membrane_tension;strain_deformation
296,doi:10.1038/ncomms9672,PMC4846324,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,8,cancer_tumor;fibroblast;migrating,immunofluorescence;western_blot,migration_speed;traction_force
297,doi:10.1038/s12276-026-01690-7,PMC13144515,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,8,differentiating;fibroblast;migrating,pcr,strain_deformation
298,doi:10.1038/s41392-025-02479-2,PMC12660931,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,9,apoptotic;immune;muscle,afm;flow_cytometry;immunofluorescence;western_blot,membrane_tension;stiffness_modulus;viscosity_viscoelasticity
299,doi:10.1038/s41416-025-03181-4,PMC12644670,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,3,cancer_tumor;epithelial;migrating;stem_progenitor,immunofluorescence;single_cell_sequencing,
300,doi:10.1038/s41419-026-08520-8,PMC13031913,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,10,apoptotic;differentiating;neural,immunofluorescence,strain_deformation
301,doi:10.1038/s41422-025-01217-1,PMC12909937,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,8,cancer_tumor;immune;migrating;neural,afm;flow_cytometry;immunofluorescence;optical_tweezers;pcr;single_cell_sequencing;western_blot,strain_deformation;viscosity_viscoelasticity
302,doi:10.1038/s41467-025-60940-w,PMC12216130,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,2,mitotic,afm,
303,doi:10.1038/s41467-025-65905-7,PMC12686533,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,6,migrating;mitotic,immunofluorescence;magnetic_tweezers,
304,doi:10.1038/s41467-026-70038-6,PMC13066034,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,8,apoptotic;differentiating;epithelial;immune;mitotic;stem_progenitor,immunofluorescence;pcr;single_cell_sequencing,
305,doi:10.1038/s41467-026-70099-7,PMC13000191,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,7,epithelial;immune;neural;stem_progenitor,flow_cytometry;single_cell_sequencing,
306,doi:10.1038/s41467-026-71471-3,PMC13216336,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,11,apoptotic;cancer_tumor;differentiating;epithelial;immune;stem_progenitor,flow_cytometry;immunofluorescence;live_cell_imaging;pcr;single_cell_sequencing;western_blot,
307,doi:10.1038/s41467-026-72419-3,PMC13156320,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,8,apoptotic;differentiating;epithelial;fibroblast;immune;muscle;stem_progenitor,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing,
308,doi:10.1038/s41586-025-09770-w,PMC12823447,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,24,differentiating;immune;neural;stem_progenitor,flow_cytometry;immunofluorescence;traction_force_microscopy;western_blot,
309,doi:10.1038/s41598-019-46151-6,PMC6614400,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;measurement_modality,1,epithelial;fibroblast;migrating,,migration_speed;viscosity_viscoelasticity
310,doi:10.1038/s41698-026-01431-z,PMC13276076,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,3,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating,immunofluorescence;live_cell_imaging;single_cell_sequencing;western_blot,
311,doi:10.1038/s42003-025-09476-9,PMC12886888,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;independent_replication_check,6,differentiating;migrating;muscle;stem_progenitor,flow_cytometry;immunofluorescence;single_cell_sequencing;western_blot,
312,doi:10.1038/s42003-026-10022-4,PMC13179327,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,8,apoptotic;cancer_tumor;epithelial;immune;migrating,immunofluorescence;single_cell_sequencing;western_blot,strain_deformation
313,doi:10.1038/s44319-025-00484-8,PMC12238373,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,13,cancer_tumor;differentiating;mitotic;neural;stem_progenitor,immunofluorescence;western_blot,
314,doi:10.1038/s44319-026-00751-2,PMC13219523,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,18,apoptotic;cancer_tumor;epithelial;fibroblast;migrating;muscle,flow_cytometry;immunofluorescence;western_blot,
315,doi:10.1073/pnas.2501044122,PMC12207459,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,5,mitotic,flow_cytometry;immunofluorescence;live_cell_imaging,strain_deformation
316,doi:10.1080/0886022x.2026.2663246,PMC13148085,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,5,migrating;muscle,immunofluorescence;pcr;western_blot,
317,doi:10.1083/jcb.202403005,PMC11363863,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;cell_type_state;correction_retraction_check;exclusions;independent_replication_check,11,,afm;flow_cytometry;immunofluorescence;western_blot,stiffness_modulus;strain_deformation
318,doi:10.1083/jcb.202508155,PMC12671483,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,20,cancer_tumor;differentiating;migrating,flow_cytometry;immunofluorescence;live_cell_imaging;western_blot,
319,doi:10.1091/mbc.e14-07-1229,PMC4196869,manual_priority,NONE,19,affiliation_resolved_lab_group;cell_type_state;correction_retraction_check;exclusions;independent_replication_check;source_data,10,,immunofluorescence;optical_tweezers;western_blot,membrane_tension;strain_deformation;viscosity_viscoelasticity
320,doi:10.1093/stmcls/sxaf012,PMC12080355,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,4,differentiating;epithelial;fibroblast;migrating;stem_progenitor,immunofluorescence;single_cell_sequencing,
321,doi:10.1111/jnc.70373,PMC12879276,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,7,apoptotic;differentiating;migrating;mitotic;neural;stem_progenitor,immunofluorescence,
322,doi:10.1126/sciadv.adw6425,PMC12494029,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,5,migrating,flow_cytometry;live_cell_imaging;traction_force_microscopy,traction_force
323,doi:10.1126/sciadv.ady0301,PMC12778038,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,7,apoptotic;differentiating;immune;stem_progenitor,flow_cytometry;pcr;single_cell_sequencing;western_blot,
324,doi:10.1126/sciadv.adz9453,PMC13155312,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,5,epithelial;migrating;muscle,immunofluorescence,strain_deformation;viscosity_viscoelasticity
325,doi:10.1167/iovs.67.6.16,PMC13263985,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,6,apoptotic;epithelial;migrating,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing;western_blot,
326,doi:10.1186/s11689-019-9294-9,PMC6913030,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,7,differentiating;mitotic;neural;stem_progenitor,immunofluorescence;pcr,
327,doi:10.1186/s12860-026-00579-7,PMC13077938,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,6,differentiating;epithelial;fibroblast;muscle,immunofluorescence;pcr,
