journal,candidate_count,earliest_year,latest_year,metric_name,metric_value,metric_year,metric_source,verified_at,status
"Spectrochimica acta. Part A, Molecular and biomolecular spectroscopy",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Sports medicine and health science,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Studies in health technology and informatics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Surgical innovation,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Talanta,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Technology and health care : official journal of the European Society for Engineering and Medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The American journal of sports medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The American surgeon,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Analyst,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
The British journal of radiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The International journal of developmental biology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
The Japanese dental science review,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
The Journal of antibiotics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Journal of bone and joint surgery. American volume,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Journal of chemical physics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Journal of craniofacial surgery,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Journal of experimental biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Journal of general physiology,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
The Plant cell,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Review of scientific instruments,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The international journal of biochemistry & cell biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The international journal of cardiovascular imaging,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The journal of physical chemistry. B,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Thrombosis and haemostasis,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Tissue barriers,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Tissue engineering and regenerative medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Tissue engineering. Part C, Methods",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Toxins,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Translational andrology and urology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Translational cancer research,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Translational lung cancer research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Translational psychiatry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Translational stroke research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Trends in genetics : TIG,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Trends in molecular medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Trends in neurosciences,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Trends in parasitology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Trends in pharmacological sciences,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Ultrasound in medicine & biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Urogynecology (Philadelphia, Pa.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Vascular biology (Bristol, England)",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
VideoGIE : an official video journal of the American Society for Gastrointestinal Endoscopy,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
World journal of surgical oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Zhongguo xiu fu chong jian wai ke za zhi = Zhongguo xiufu chongjian waike zazhi = Chinese journal of reparative and reconstructive surgery,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Zhonghua zhong liu za zhi [Chinese journal of oncology],1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
npj biological physics and mechanics,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
